measure_id,anchor_id,dst_ip,init_time,latency_m1,latency_m2,latency_m3,latency_m4,latitude,longitude
195.32.69.197_2024-07-23 02:50:02,3144,195.32.69.197,2024-07-23 02:50:02,33.5022,52.8326,53.4696,50.3364,42.4439356,14.1994954
185.249.157.253_2024-07-23 02:50:36,3653,185.249.157.253,2024-07-23 02:50:36,31.7446,53.5078,47.462,47.9008,38.1656875,13.2175607
185.215.195.14_2024-07-23 02:51:30,2416,185.215.195.14,2024-07-23 02:51:30,19.1074,41.2132,35.4082,37.5702,45.707985,13.7330339
141.28.230.229_2024-07-23 02:52:44,2148,141.28.230.229,2024-07-23 02:52:44,12.157,35.0646,34.9396,27.7378,48.04788,8.20947
143.205.170.32_2024-07-23 02:54:07,2248,143.205.170.32,2024-07-23 02:54:07,18.8336,41.8904,40.8588,35.073,46.6160291,14.2652247
185.134.197.94_2024-07-23 02:55:17,1687,185.134.197.94,2024-07-23 02:55:17,14.8302,33.805,29.2618,33.5562,46.1994022,6.0558616
5.1.99.172_2024-07-23 02:57:50,1667,5.1.99.172,2024-07-23 02:57:50,17.7584,39.2042,36.2358,35.7706,46.5172206,6.6403302
193.135.150.58_2024-07-23 02:58:34,1146,193.135.150.58,2024-07-23 02:58:34,15.4714,31.9554,34.6858,36.4766,46.5243169,6.6029132
185.188.44.100_2024-07-23 02:59:08,1680,185.188.44.100,2024-07-23 02:59:08,12.2446,36.675,38.5478,24.3222,47.5134206,7.6162501
217.243.179.215_2024-07-23 03:06:27,2899,217.243.179.215,2024-07-23 03:06:27,12.855,33.342,41.4248,28.2076,48.1930923,16.3920025
78.41.116.136_2024-07-23 03:07:21,3435,78.41.116.136,2024-07-23 03:07:21,13.3956,36.254,36.9044,31.628,48.1780466,16.3649629
185.221.36.2_2024-07-23 03:13:53,1489,185.221.36.2,2024-07-23 03:13:53,18.5222,28.5584,45.123,35.6598,56.067627,9.983517
161.53.251.28_2024-07-23 03:15:07,1206,161.53.251.28,2024-07-23 03:15:07,19.691,41.1308,45.1844,32.6476,45.7924358,15.9694131
5.28.0.17_2024-07-23 03:17:01,326,5.28.0.17,2024-07-23 03:17:01,16.6832,33.4726,41.8524,32.2182,47.497912,19.040235
91.227.139.106_2024-07-23 03:17:35,3288,91.227.139.106,2024-07-23 03:17:35,18.7032,38.7454,42.696,32.8666,46.255896,20.147724
195.66.241.220_2024-07-23 03:18:29,350,195.66.241.220,2024-07-23 03:18:29,17.153,11.0952,25.543,33.85,51.51463536,-0.0019221
5.1.66.5_2024-07-23 03:19:23,2546,5.1.66.5,2024-07-23 03:19:23,13.3084,37.1862,37.1866,30.429,48.1929976,16.3534291
109.68.162.233_2024-07-23 03:20:07,1841,109.68.162.233,2024-07-23 03:20:07,15.7554,21.0686,23.1782,32.6274,50.8752355,4.4995572
63.222.217.4_2024-07-23 03:21:50,2758,63.222.217.4,2024-07-23 03:21:50,12.9898,10.907,24.1834,30.2472,51.4992089,-0.0138439
185.40.232.202_2024-07-23 03:22:39,1456,185.40.232.202,2024-07-23 03:22:39,14.053,10.7062,24.2522,30.9564,51.5232113,-0.1011476
83.97.95.20_2024-07-23 03:23:54,2479,83.97.95.20,2024-07-23 03:23:54,18.2406,40.6576,43.2618,35.5852,48.871365,2.289661
185.6.39.132_2024-07-23 03:25:08,3145,185.6.39.132,2024-07-23 03:25:08,31.9576,25.2336,44.2784,52.0248,51.9034,-8.5121
5.135.102.47_2024-07-23 03:28:16,2755,5.135.102.47,2024-07-23 03:28:16,12.2134,17.6592,21.6574,29.857,50.98707,2.125537
193.1.201.140_2024-07-23 03:31:25,300,193.1.201.140,2024-07-23 03:31:25,23.8576,1.517,33.8444,40.265,53.33664115,-6.3655611
193.180.242.86_2024-07-23 03:32:19,2522,193.180.242.86,2024-07-23 03:32:19,22.597,33.7196,46.091,38.0766,59.3293235,18.0685808
46.234.34.8_2024-07-23 03:33:43,971,46.234.34.8,2024-07-23 03:33:43,7.533,36.4288,33.5154,23.2394,47.387837,8.5202852
93.90.135.201_2024-07-23 03:34:17,3041,93.90.135.201,2024-07-23 03:34:17,11.1038,30.6956,37.726,31.0944,51.1939616,14.3460768
89.185.60.124_2024-07-23 03:37:16,2277,89.185.60.124,2024-07-23 03:37:16,11.009,17.9752,17.5956,29.3418,48.9280409,2.3520485
192.65.184.54_2024-07-23 03:38:30,291,192.65.184.54,2024-07-23 03:38:30,14.8408,26.3806,32.7708,29.3278,46.232473,6.045897
80.93.87.194_2024-07-23 03:39:04,3022,80.93.87.194,2024-07-23 03:39:04,12.7128,19.6816,31.475,29.064,49.2336944,4.0345399
95.217.19.69_2024-07-23 03:40:48,1888,95.217.19.69,2024-07-23 03:40:48,24.7542,40.678,51.3818,44.1276,60.3416703,25.0276663
217.197.95.69_2024-07-23 03:42:12,2132,217.197.95.69,2024-07-23 03:42:12,13.5056,28.906,35.7948,31.969,52.5385355,13.2380091
91.221.4.240_2024-07-23 03:44:20,3668,91.221.4.240,2024-07-23 03:44:20,19.9318,38.5192,46.2024,34.9382,48.7535013,19.1447641
46.183.250.14_2024-07-23 03:45:14,2481,46.183.250.14,2024-07-23 03:45:14,8.9902,17.9338,26.1546,24.7046,52.3548837,4.9591573
185.209.172.154_2024-07-23 03:52:36,3721,185.209.172.154,2024-07-23 03:52:36,10.7716,36.5426,39.9104,27.818,47.8290874,13.0007105
139.162.139.168_2024-07-23 03:53:30,2729,139.162.139.168,2024-07-23 03:53:30,1.7228,20.483,26.4196,20.2948,50.0968833,8.6441701
5.226.144.240_2024-07-23 03:58:19,2343,5.226.144.240,2024-07-23 03:58:19,15.4682,37.0892,37.3836,33.8462,47.5008806,8.7207455
5.145.135.67_2024-07-23 04:02:41,2813,5.145.135.67,2024-07-23 04:02:41,16.5922,19.8216,30.7674,40.1462,50.7832007,6.1344538
146.255.64.30_2024-07-23 04:03:25,3495,146.255.64.30,2024-07-23 04:03:25,38.1206,55.3414,57.3896,53.0606,42.0064342,21.3833079
46.166.168.3_2024-07-23 04:06:14,2659,46.166.168.3,2024-07-23 04:06:14,30.7094,45.388,59.0492,44.8962,55.9210249,23.2940681
86.38.3.141_2024-07-23 04:09:12,3083,86.38.3.141,2024-07-23 04:09:12,27.3854,45.5182,58.2424,45.6408,54.6883208,25.215407
185.35.147.163_2024-07-23 04:10:56,3553,185.35.147.163,2024-07-23 04:10:56,2.1376,25.1392,27.4308,19.3246,50.0969757,8.6300397
185.161.192.39_2024-07-23 04:13:09,1488,185.161.192.39,2024-07-23 04:13:09,27.859,42.3726,39.4578,31.177,46.4982953,11.3547582
185.225.207.9_2024-07-23 04:15:19,3478,185.225.207.9,2024-07-23 04:15:19,24.171,46.7128,53.1304,40.1134,44.6369227,22.6597342
93.113.126.132_2024-07-23 04:17:43,1448,93.113.126.132,2024-07-23 04:17:43,23.2896,44.597,50.385,40.8388,45.7654292,21.2313662
194.125.250.102_2024-07-23 04:24:21,2973,194.125.250.102,2024-07-23 04:24:21,21.7696,20.1142,28.9922,23.5654,51.2670946,6.8174322
195.191.197.68_2024-07-23 04:25:15,3149,195.191.197.68,2024-07-23 04:25:15,21.6664,22.96,29.832,22.114,51.2673008,6.8175201
185.86.232.132_2024-07-23 04:28:33,2291,185.86.232.132,2024-07-23 04:28:33,30.9722,34.1388,46.2484,36.8218,48.2622985,11.6697764
81.20.112.23_2024-07-23 04:29:47,2515,81.20.112.23,2024-07-23 04:29:47,5.2448,27.2604,40.819,22.6256,51.5452146,9.930054
84.88.18.254_2024-07-23 04:31:56,348,84.88.18.254,2024-07-23 04:31:56,37.3078,42.3748,33.5686,54.2918,41.38474154,2.10848469
82.148.224.6_2024-07-23 04:32:50,2067,82.148.224.6,2024-07-23 04:32:50,18.646,12.3704,29.3222,35.9466,53.5790087,-2.4392645
78.141.215.164_2024-07-23 04:33:44,1524,78.141.215.164,2024-07-23 04:33:44,8.7546,16.9994,28.0946,26.0224,52.3908925,4.6647595
156.154.80.254_2024-07-23 04:40:42,2503,156.154.80.254,2024-07-23 04:40:42,14.7622,10.7356,31.8754,31.678,51.5234541,-0.6360912
91.206.229.135_2024-07-23 04:43:50,3633,91.206.229.135,2024-07-23 04:43:50,10.5782,16.1778,19.3398,26.0862,48.7865723,2.2081887
128.254.225.68_2024-07-23 04:44:24,3391,128.254.225.68,2024-07-23 04:44:24,13.2534,10.9004,31.102,31.648,51.4945997,-0.0182725
77.37.29.7_2024-07-23 04:48:13,3323,77.37.29.7,2024-07-23 04:48:13,22.2402,40.7542,42.7218,38.688,45.7088319,13.7335238
91.135.161.162_2024-07-23 04:54:23,1138,91.135.161.162,2024-07-23 04:54:23,17.007,28.159,35.5026,33.5092,47.8224637,13.0405244
31.172.2.34_2024-07-23 04:55:17,2968,31.172.2.34,2024-07-23 04:55:17,14.9464,26.1768,39.7122,31.7856,51.5188705,7.3741684
31.172.2.253_2024-07-23 04:56:12,1299,31.172.2.253,2024-07-23 04:56:12,9.7266,26.661,39.7596,32.597,51.5209565,7.4879214
212.10.11.213_2024-07-23 04:57:06,1751,212.10.11.213,2024-07-23 04:57:06,18.1982,29.2154,39.9924,35.9278,55.5123921,9.5069081
193.36.105.129_2024-07-23 04:57:50,1849,193.36.105.129,2024-07-23 04:57:50,6.0638,26.3808,29.6074,26.0972,47.4093339,8.5448754
194.126.158.162_2024-07-23 05:05:02,989,194.126.158.162,2024-07-23 05:05:02,10.1802,27.7166,35.8508,30.0884,48.1180903,11.6018052
70.34.195.54_2024-07-23 05:05:36,2896,70.34.195.54,2024-07-23 05:05:36,26.291,35.5964,46.0592,42.7516,59.3909289,17.8752145
62.176.249.60_2024-07-23 05:07:50,2061,62.176.249.60,2024-07-23 05:07:50,8.7046,46.1972,35.887,32.4268,52.42821,10.79209
46.244.63.73_2024-07-23 05:09:04,947,46.244.63.73,2024-07-23 05:09:04,13.948,27.675,31.8794,30.072,53.1062782,6.8750998
188.241.28.37_2024-07-23 05:10:52,1070,188.241.28.37,2024-07-23 05:10:52,20.5876,45.8024,44.6288,39.8848,50.25361764,19.0029788
185.108.68.174_2024-07-23 05:13:45,3737,185.108.68.174,2024-07-23 05:13:45,25.4092,48.4494,52.1744,42.5276,51.2134346,17.3898504
156.154.77.254_2024-07-23 05:28:01,2494,156.154.77.254,2024-07-23 05:28:01,7.834,14.9928,28.2916,26.0426,52.3547244,4.961308
193.163.86.201_2024-07-23 05:28:40,2855,193.163.86.201,2024-07-23 05:28:40,10.793,24.1182,28.88,28.456,52.543666,5.705215
31.15.54.138_2024-07-23 05:29:48,3050,31.15.54.138,2024-07-23 05:29:48,27.6092,37.1834,46.3434,43.0132,58.3936951,15.5757907
192.42.97.214_2024-07-23 05:32:07,3161,192.42.97.214,2024-07-23 05:32:07,14.9154,39.5396,48.3628,31.649,55.600103,13.0030308
156.154.85.254_2024-07-23 05:32:51,2496,156.154.85.254,2024-07-23 05:32:51,25.3096,42.1654,50.1834,43.7754,59.4224709,17.9180728
185.184.62.4_2024-07-23 05:33:45,2658,185.184.62.4,2024-07-23 05:33:45,34.7108,57.149,60.6626,51.4036,43.2149925,27.9288115
89.236.171.11_2024-07-23 05:35:48,2514,89.236.171.11,2024-07-23 05:35:48,18.0472,34.0514,31.4316,33.1562,47.5124986,7.6154363
213.173.161.11_2024-07-23 05:37:02,1437,213.173.161.11,2024-07-23 05:37:02,9.532,30.5752,27.9864,26.0174,47.557092,7.5889323
194.81.236.229_2024-07-23 05:39:21,1915,194.81.236.229,2024-07-23 05:39:21,16.9018,12.4748,24.1318,33.579,51.52036494,-0.624524
185.36.180.55_2024-07-23 05:41:39,1750,185.36.180.55,2024-07-23 05:41:39,6.4632,24.1746,27.8736,24.006,49.5041843,6.1119969
185.36.180.63_2024-07-23 05:42:58,1891,185.36.180.63,2024-07-23 05:42:58,5.7874,24.0604,27.6014,21.499,49.5041843,6.1119969
212.243.96.78_2024-07-23 05:43:52,3244,212.243.96.78,2024-07-23 05:43:52,7.884,33.2258,32.6932,27.3898,47.169773,8.975433
212.103.84.18_2024-07-23 05:46:44,3176,212.103.84.18,2024-07-23 05:46:44,7.2178,34.33,29.476,22.6722,47.3834092,8.4956042
188.93.174.26_2024-07-23 05:48:37,2237,188.93.174.26,2024-07-23 05:48:37,10.1252,22.952,32.1704,27.1084,49.5048055,6.112374
46.227.202.97_2024-07-23 05:51:06,1666,46.227.202.97,2024-07-23 05:51:06,19.0458,12.2224,29.128,36.3756,53.4807593,-2.2426305
94.198.159.9_2024-07-23 05:52:15,1783,94.198.159.9,2024-07-23 05:52:15,10.9426,20.3008,28.2406,25.3926,51.9764366,5.968231
129.13.73.54_2024-07-23 05:54:08,1498,129.13.73.54,2024-07-23 05:54:08,6.6818,29.1826,33.4018,25.8496,49.0122422,8.4082049
212.227.112.66_2024-07-23 05:54:47,931,212.227.112.66,2024-07-23 05:54:47,5.3924,26.8542,29.178,19.374,48.999727,8.3857334
37.46.126.117_2024-07-23 05:56:01,3505,37.46.126.117,2024-07-23 05:56:01,8.7876,23.5222,27.4044,26.1626,52.5438827,5.7053579
185.15.59.74_2024-07-23 05:59:29,3209,185.15.59.74,2024-07-23 05:59:29,8.7114,33.6624,42.3438,25.462,52.3924715,4.6637487
138.124.150.83_2024-07-23 06:00:33,3342,138.124.150.83,2024-07-23 06:00:33,2.0396,22.5246,27.0982,20.7386,50.0988483,8.6319545
185.225.24.25_2024-07-23 06:04:25,3749,185.225.24.25,2024-07-23 06:04:25,16.2756,10.4674,22.8476,32.9762,51.5117542,-0.0018202
213.91.165.187_2024-07-23 06:06:13,2294,213.91.165.187,2024-07-23 06:06:13,29.0478,61.6756,52.8592,47.0408,42.69349502,23.32380402
193.50.97.164_2024-07-23 06:07:17,1028,193.50.97.164,2024-07-23 06:07:17,21.9028,28.0232,29.076,38.74,48.35899039,-4.56941574
193.17.192.164_2024-07-23 06:07:51,2085,193.17.192.164,2024-07-23 06:07:51,15.221,18.7606,18.8738,32.0268,48.8152394,2.4028701
5.188.93.37_2024-07-23 06:09:59,1984,5.188.93.37,2024-07-23 06:09:59,9.8608,18.007,16.9142,27.057,48.877009,2.3635156
199.247.13.129_2024-07-23 06:11:19,1522,199.247.13.129,2024-07-23 06:11:19,10.635,16.9736,17.5792,26.0934,48.9065203,2.3711084
80.82.241.134_2024-07-23 06:13:13,1645,80.82.241.134,2024-07-23 06:13:13,28.2678,21.548,37.6348,46.416,51.7779581,-1.2701652
80.82.242.39_2024-07-23 06:14:07,2925,80.82.242.39,2024-07-23 06:14:07,18.7988,13.9426,27.6934,37.0654,53.3791257,-2.2586245
195.158.60.23_2024-07-23 06:15:01,1814,195.158.60.23,2024-07-23 06:15:01,3.4748,21.4542,28.2338,21.706,50.5558095,9.6808449
185.239.193.37_2024-07-23 06:18:49,3102,185.239.193.37,2024-07-23 06:18:49,37.7186,46.3422,54.1278,54.5734,61.4520601,23.848592
91.132.8.99_2024-07-23 06:27:06,1789,91.132.8.99,2024-07-23 06:27:06,13.5342,35.9338,33.2962,31.0734,47.433041,8.5574139
178.251.24.49_2024-07-23 06:33:09,1714,178.251.24.49,2024-07-23 06:33:09,6.8926,21.2734,30.5868,23.973,52.2202997,6.8643376
185.86.67.69_2024-07-23 06:35:07,3027,185.86.67.69,2024-07-23 06:35:07,36.8134,56.4962,60.5122,45.4978,44.481718,26.120606
91.223.159.7_2024-07-23 06:36:11,1499,91.223.159.7,2024-07-23 06:36:11,21.2676,30.3442,29.1046,36.5198,45.806495,4.7720959
149.91.83.251_2024-07-23 06:37:05,1654,149.91.83.251,2024-07-23 06:37:05,22.6682,32.8502,31.2454,39.517,48.887975,2.214782
156.154.78.254_2024-07-23 06:38:50,2485,156.154.78.254,2024-07-23 06:38:50,10.085,16.7018,18.3362,28.4592,48.9280409,2.3520485
51.159.68.135_2024-07-23 06:39:24,1651,51.159.68.135,2024-07-23 06:39:24,11.3722,18.2532,18.1168,29.3694,48.7946957,2.4117285
185.32.189.249_2024-07-23 06:46:57,1203,185.32.189.249,2024-07-23 06:46:57,38.987,47.0778,45.0588,56.1856,38.7879226,-9.1236401
185.151.70.11_2024-07-23 06:47:51,1353,185.151.70.11,2024-07-23 06:47:51,28.122,38.0378,33.5976,43.9604,43.5418329,1.5155506
87.195.79.82_2024-07-23 06:52:12,743,87.195.79.82,2024-07-23 06:52:12,9.8114,18.306,28.9452,26.7026,52.5346819,5.7218086
31.14.143.132_2024-07-23 06:55:55,1633,31.14.143.132,2024-07-23 06:55:55,17.9074,46.6132,38.0862,36.3734,43.4598942,11.8380349
5.158.64.189_2024-07-23 06:56:34,2200,5.158.64.189,2024-07-23 06:56:34,34.9366,46.1114,39.2708,52.7686,40.5906101,14.9837691
193.111.213.213_2024-07-23 06:57:29,3255,193.111.213.213,2024-07-23 06:57:29,15.2132,29.5772,35.3068,33.6696,52.5020517,13.3692652
77.220.248.89_2024-07-23 06:58:33,718,77.220.248.89,2024-07-23 06:58:33,19.5736,42.2872,39.5534,37.9354,52.5200066,13.404954
185.113.24.114_2024-07-23 07:02:01,1253,185.113.24.114,2024-07-23 07:02:01,16.0492,11.3834,24.7542,31.4988,51.5212588,-0.0719967
5.182.144.161_2024-07-23 07:02:55,2097,5.182.144.161,2024-07-23 07:02:55,16.0202,24.6622,24.7294,34.5148,45.9426239,4.733175
156.154.76.254_2024-07-23 07:03:39,2483,156.154.76.254,2024-07-23 07:03:39,2.1936,21.1036,26.984,17.3986,50.1199637,8.7357106
145.239.14.84_2024-07-23 07:07:52,2019,145.239.14.84,2024-07-23 07:07:52,11.8424,18.6488,21.66,28.8984,51.017328,2.156876
217.70.176.109_2024-07-23 07:12:05,1163,217.70.176.109,2024-07-23 07:12:05,10.2506,16.8578,18.326,27.147,48.927166,2.3506638
185.244.192.10_2024-07-23 07:17:08,1820,185.244.192.10,2024-07-23 07:17:08,4.9028,33.1198,32.5602,21.5794,49.4519839,11.0769976
88.198.173.54_2024-07-23 07:18:02,1215,88.198.173.54,2024-07-23 07:18:02,5.1108,35.3318,33.8862,22.3718,49.4492498,11.0139777
78.47.56.73_2024-07-23 07:18:36,1911,78.47.56.73,2024-07-23 07:18:36,5.1976,28.1784,33.162,23.4136,49.4494116,11.014143
213.108.25.10_2024-07-23 07:20:00,2284,213.108.25.10,2024-07-23 07:20:00,23.2592,36.8768,45.664,38.2672,59.3035703,18.0868692
192.42.97.210_2024-07-23 07:22:37,3135,192.42.97.210,2024-07-23 07:22:37,24.3186,42.8788,48.7782,41.9176,59.3159705,18.0835809
45.86.126.73_2024-07-23 07:24:30,2356,45.86.126.73,2024-07-23 07:24:30,12.5402,34.2356,40.2024,30.4544,50.4787549,12.3348451
80.67.181.29_2024-07-23 07:26:04,2819,80.67.181.29,2024-07-23 07:26:04,14.0974,19.7596,23.6488,32.4056,50.8229383,4.3689499
185.111.204.121_2024-07-23 07:26:58,1842,185.111.204.121,2024-07-23 07:26:58,11.4684,21.5504,23.7052,30.011,50.8450804,4.7243853
185.41.106.81_2024-07-23 07:31:31,2726,185.41.106.81,2024-07-23 07:31:31,10.6194,24.03,34.6642,27.5616,53.5510053,10.038666
213.128.137.33_2024-07-23 07:32:25,14,213.128.137.33,2024-07-23 07:32:25,8.4872,25.9512,33.4318,23.9738,53.550004,10.048331
185.33.216.12_2024-07-23 07:33:24,1809,185.33.216.12,2024-07-23 07:33:24,6.6788,26.1896,31.5278,22.582,51.1862032,7.2269892
83.145.23.2_2024-07-23 07:35:12,3376,83.145.23.2,2024-07-23 07:35:12,26.8082,37.405,48.3426,43.6882,59.4070578,17.8352941
185.184.236.30_2024-07-23 07:36:16,1870,185.184.236.30,2024-07-23 07:36:16,18.6252,13.2598,27.383,35.2846,52.0418212,-0.8201687
195.43.87.140_2024-07-23 07:38:45,742,195.43.87.140,2024-07-23 07:38:45,40.3168,50.321,57.5656,55.1086,59.4369608,24.7535746
213.212.129.68_2024-07-23 07:46:03,4,213.212.129.68,2024-07-23 07:46:03,11.9038,35.5464,34.7358,28.5182,45.0913,7.6606
192.42.42.166_2024-07-23 07:47:26,1598,192.42.42.166,2024-07-23 07:47:26,10.5094,31.9686,32.7394,30.3978,46.9999234,6.9493576
94.126.239.59_2024-07-23 07:55:46,3320,94.126.239.59,2024-07-23 07:55:46,20.3766,15.6486,28.7562,38.5234,52.5543123,-0.3909045
87.253.184.92_2024-07-23 07:56:30,836,87.253.184.92,2024-07-23 07:56:30,8.5598,23.1892,34.1716,24.0278,53.61373772,10.02623367
94.199.91.189_2024-07-23 07:58:04,2490,94.199.91.189,2024-07-23 07:58:04,7.847,37.7984,36.1834,24.8916,48.104691,11.600206
212.7.0.250_2024-07-23 07:58:53,2142,212.7.0.250,2024-07-23 07:58:53,28.937,46.2896,52.275,47.1012,59.4570977,24.6930161
192.134.1.25_2024-07-23 07:59:47,970,192.134.1.25,2024-07-23 07:59:47,11.4316,16.9178,17.9742,28.5832,48.856614,2.3522219
178.250.7.79_2024-07-23 08:00:46,3392,178.250.7.79,2024-07-23 08:00:46,10.9324,17.2382,24.5916,29.2974,48.8566801,2.3851152
139.19.117.65_2024-07-23 08:01:50,2397,139.19.117.65,2024-07-23 08:01:50,18.9524,29.9806,48.6324,51.406,49.2550284,7.040975
5.57.17.65_2024-07-23 08:02:44,422,5.57.17.65,2024-07-23 08:02:44,24.7108,20.1134,28.982,43.8184,52.345433,4.832429
194.187.91.17_2024-07-23 08:04:09,3200,194.187.91.17,2024-07-23 08:04:09,7.1194,31.63,28.7688,24.4898,47.3834092,8.4956042
193.19.209.1_2024-07-23 08:06:27,3199,193.19.209.1,2024-07-23 08:06:27,10.6928,17.2196,18.0938,25.9072,48.9073931,2.370248
45.87.76.6_2024-07-23 08:08:15,1907,45.87.76.6,2024-07-23 08:08:15,16.6624,18.8194,22.9836,33.2748,51.5875352,4.3050551
194.187.174.6_2024-07-23 08:10:14,1462,194.187.174.6,2024-07-23 08:10:14,10.8714,37.0724,31.166,27.8528,45.3806799,9.1648264
185.145.196.198_2024-07-23 08:11:08,1858,185.145.196.198,2024-07-23 08:11:08,2.7464,23.3434,27.0864,18.8406,50.1281919,8.6014355
195.184.247.67_2024-07-23 08:12:12,3830,195.184.247.67,2024-07-23 08:12:12,2.16,25.8966,30.8764,19.1926,50.1109221,8.6821267
213.9.97.164_2024-07-23 08:13:42,746,213.9.97.164,2024-07-23 08:13:42,5.9494,19.9032,30.7092,38.5194,51.2277411,6.7734556
164.39.242.17_2024-07-23 08:14:16,2296,164.39.242.17,2024-07-23 08:14:16,19.7256,16.8238,29.0746,35.872,53.4660031,-2.3094034
62.154.179.86_2024-07-23 08:15:30,3042,62.154.179.86,2024-07-23 08:15:30,14.671,33.9882,41.1554,33.4002,52.5457514,13.4228576
85.233.1.54_2024-07-23 08:19:18,3140,85.233.1.54,2024-07-23 08:19:18,10.7924,26.8456,34.8384,28.7944,53.8688989,10.6842713
80.67.163.251_2024-07-23 08:21:01,1228,80.67.163.251,2024-07-23 08:21:01,10.535,18.1802,18.007,28.7394,48.8559152,2.3836812
93.190.252.148_2024-07-23 08:21:55,1361,93.190.252.148,2024-07-23 08:21:55,10.2708,28.2368,29.5308,27.3248,49.50707096,8.52663632
85.236.41.237_2024-07-23 08:23:10,2953,85.236.41.237,2024-07-23 08:23:10,7.9574,28.0918,32.3852,23.6798,48.1954766,11.5926979
79.142.70.56_2024-07-23 08:24:04,3493,79.142.70.56,2024-07-23 08:24:04,25.7996,47.3312,54.6602,43.0142,42.6729301,23.3832916
91.190.224.98_2024-07-23 08:24:38,2341,91.190.224.98,2024-07-23 08:24:38,12.1656,26.886,35.726,29.091,52.15731,7.55537
194.242.34.190_2024-07-23 08:26:26,1410,194.242.34.190,2024-07-23 08:26:26,9.1058,35.9688,32.8334,25.8318,47.43517586,8.55998946
185.104.160.214_2024-07-23 08:28:54,2549,185.104.160.214,2024-07-23 08:28:54,7.0694,23.8074,31.2392,23.978,52.3514109,7.4777679
77.220.233.1_2024-07-23 08:30:03,752,77.220.233.1,2024-07-23 08:30:03,22.1506,45.2268,41.012,37.6366,51.03883,13.73229
194.187.172.112_2024-07-23 08:30:37,1461,194.187.172.112,2024-07-23 08:30:37,19.979,38.302,36.7072,36.2032,41.8748745,12.4781296
143.129.80.132_2024-07-23 08:31:42,386,143.129.80.132,2024-07-23 08:31:42,12.043,24.964,25.4588,27.9586,51.18446055,4.42069023
92.38.184.82_2024-07-23 08:33:36,1973,92.38.184.82,2024-07-23 08:33:36,8.9966,17.1568,26.4918,25.7848,52.3365239,4.9318931
193.0.0.164_2024-07-23 08:35:30,1135,193.0.0.164,2024-07-23 08:35:30,21.9598,33.9238,42.9092,39.8852,52.3702157,4.8951679
193.0.0.165_2024-07-23 08:36:44,1304,193.0.0.165,2024-07-23 08:36:44,20.8028,15.3648,42.0678,37.6946,52.3702157,4.8951679
94.228.136.23_2024-07-23 08:37:58,3210,94.228.136.23,2024-07-23 08:37:58,9.635,17.7398,27.8264,23.7376,52.3444688,4.8314695
213.182.2.254_2024-07-23 08:38:52,2972,213.182.2.254,2024-07-23 08:38:52,15.244,31.7076,40.8796,31.0252,47.7561376,10.3166624
91.215.150.218_2024-07-23 08:48:14,1655,91.215.150.218,2024-07-23 08:48:14,10.875,20.4318,28.4086,28.0978,52.3619025,5.6407227
62.50.171.162_2024-07-23 08:50:07,3195,62.50.171.162,2024-07-23 08:50:07,29.1592,44.8066,52.6624,44.9764,61.4535792,5.8496685
91.236.55.69_2024-07-23 08:51:22,3011,91.236.55.69,2024-07-23 08:51:22,28.5964,44.4124,49.6052,43.6262,52.9893248,18.6660783
45.83.105.192_2024-07-23 08:52:41,1864,45.83.105.192,2024-07-23 08:52:41,4.6246,31.893,31.7526,22.9984,49.4521018,11.0766654
77.214.52.102_2024-07-23 08:53:35,779,77.214.52.102,2024-07-23 08:53:35,17.6994,36.2202,46.0104,36.1776,57.022937,9.8971509
185.144.72.8_2024-07-23 08:54:29,3067,185.144.72.8,2024-07-23 08:54:29,14.8288,33.9606,40.6428,33.7122,46.4827008,11.3311769
192.44.83.3_2024-07-23 09:04:14,2303,192.44.83.3,2024-07-23 09:04:14,17.411,27.463,40.6606,33.8424,49.57384,11.02773
89.116.135.200_2024-07-23 09:08:02,3449,89.116.135.200,2024-07-23 09:08:02,5.94,24.6954,28.671,22.7996,49.5047683,6.1127634
46.29.176.71_2024-07-23 09:10:07,1219,46.29.176.71,2024-07-23 09:10:07,5.096,22.9468,26.637,21.8762,49.5051956,6.113479
